Index: 10, True: plane, LeNet: deer, ResLeNet: plane
Index: 9483, True: plane, LeNet: ship, ResLeNet: plane
Index: 9484, True: plane, LeNet: truck, ResLeNet: plane
Index: 9493, True: plane, LeNet: ship, ResLeNet: plane
Index: 9498, True: cat, LeNet: frog, ResLeNet: cat
Index: 9505, True: cat, LeNet: dog, ResLeNet: cat
Index: 9506, True: deer, LeNet: bird, ResLeNet: deer
Index: 9509, True: deer, LeNet: cat, ResLeNet: deer
Index: 9515, True: plane, LeNet: truck, ResLeNet: plane
Index: 9518, True: truck, LeNet: car, ResLeNet: truck
Index: 9520, True: car, LeNet: truck, ResLeNet: car
Index: 9527, True: frog, LeNet: cat, ResLeNet: frog
Index: 9528, True: plane, LeNet: ship, ResLeNet: plane
Index: 9533, True: plane, LeNet: deer, ResLeNet: plane
Index: 9536, True: deer, LeNet: cat, ResLeNet: deer
Index: 9538, True: ship, LeNet: truck, ResLeNet: ship
Index: 9542, True: car, LeNet: truck, ResLeNet: car
Index: 9544, True: plane, LeNet: cat, ResLeNet: plane
Index: 9555, True: deer, LeNet: cat, ResLeNet: deer
Index: 9556, True: frog, LeNet: deer, ResLeNet: frog
Index: 9559, True: car, LeNet: truck, ResLeNet: car
Index: 9560, True: truck, LeNet: plane, ResLeNet: truck
Index: 9563, True: car, LeNet: truck, ResLeNet: car
Index: 9567, True: horse, LeNet: bird, ResLeNet: horse
Index: 9573, True: bird, LeNet: dog, ResLeNet: bird
Index: 9576, True: cat, LeNet: dog, ResLeNet: cat
Index: 9583, True: truck, LeNet: plane, ResLeNet: truck
Index: 9593, True: car, LeNet: plane, ResLeNet: car
Index: 9594, True: truck, LeNet: ship, ResLeNet: truck
Index: 9597, True: deer, LeNet: bird, ResLeNet: deer
Index: 9606, True: frog, LeNet: cat, ResLeNet: frog
Index: 9607, True: horse, LeNet: deer, ResLeNet: horse
Index: 9609, True: car, LeNet: frog, ResLeNet: car
Index: 9637, True: dog, LeNet: cat, ResLeNet: dog
Index: 9644, True: plane, LeNet: truck, ResLeNet: plane
Index: 9647, True: cat, LeNet: car, ResLeNet: cat
Index: 9648, True: cat, LeNet: car, ResLeNet: cat
Index: 9665, True: cat, LeNet: dog, ResLeNet: cat
Index: 9666, True: cat, LeNet: dog, ResLeNet: cat
Index: 9677, True: frog, LeNet: cat, ResLeNet: frog
Index: 9679, True: bird, LeNet: dog, ResLeNet: bird
Index: 9686, True: bird, LeNet: dog, ResLeNet: bird
Index: 9690, True: deer, LeNet: bird, ResLeNet: deer
Index: 9694, True: car, LeNet: frog, ResLeNet: car
Index: 9696, True: car, LeNet: truck, ResLeNet: car
Index: 9705, True: frog, LeNet: bird, ResLeNet: frog
Index: 9707, True: dog, LeNet: horse, ResLeNet: dog
Index: 9709, True: plane, LeNet: truck, ResLeNet: plane
Index: 9710, True: horse, LeNet: dog, ResLeNet: horse
Index: 9715, True: deer, LeNet: cat, ResLeNet: deer
Index: 9716, True: horse, LeNet: deer, ResLeNet: horse
Index: 9718, True: truck, LeNet: car, ResLeNet: truck
Index: 9722, True: cat, LeNet: truck, ResLeNet: cat
Index: 9736, True: ship, LeNet: plane, ResLeNet: ship
Index: 9737, True: dog, LeNet: truck, ResLeNet: dog
Index: 9738, True: frog, LeNet: bird, ResLeNet: frog
Index: 9743, True: truck, LeNet: car, ResLeNet: truck
Index: 9744, True: car, LeNet: truck, ResLeNet: car
Index: 9748, True: cat, LeNet: dog, ResLeNet: cat
Index: 9751, True: plane, LeNet: ship, ResLeNet: plane
Index: 9757, True: horse, LeNet: deer, ResLeNet: horse
Index: 9761, True: dog, LeNet: cat, ResLeNet: dog
Index: 9774, True: dog, LeNet: frog, ResLeNet: dog
Index: 9779, True: bird, LeNet: frog, ResLeNet: bird
Index: 9786, True: frog, LeNet: ship, ResLeNet: frog
Index: 9790, True: ship, LeNet: plane, ResLeNet: ship
Index: 9791, True: truck, LeNet: frog, ResLeNet: truck
Index: 9792, True: ship, LeNet: truck, ResLeNet: ship
Index: 9793, True: bird, LeNet: truck, ResLeNet: bird
Index: 9795, True: deer, LeNet: bird, ResLeNet: deer
Index: 9796, True: truck, LeNet: car, ResLeNet: truck
Index: 9801, True: frog, LeNet: cat, ResLeNet: frog
Index: 9804, True: dog, LeNet: bird, ResLeNet: dog
Index: 9805, True: bird, LeNet: plane, ResLeNet: bird
Index: 9816, True: car, LeNet: plane, ResLeNet: car
Index: 9818, True: plane, LeNet: ship, ResLeNet: plane
Index: 9820, True: plane, LeNet: ship, ResLeNet: plane
Index: 9823, True: dog, LeNet: cat, ResLeNet: dog
Index: 9829, True: dog, LeNet: deer, ResLeNet: dog
Index: 9831, True: bird, LeNet: frog, ResLeNet: bird
Index: 9839, True: cat, LeNet: dog, ResLeNet: cat
Index: 9842, True: frog, LeNet: deer, ResLeNet: frog
Index: 9854, True: truck, LeNet: car, ResLeNet: truck
Index: 9857, True: plane, LeNet: car, ResLeNet: plane
Index: 9858, True: deer, LeNet: frog, ResLeNet: deer
Index: 9859, True: frog, LeNet: horse, ResLeNet: frog
Index: 9860, True: plane, LeNet: bird, ResLeNet: plane
Index: 9866, True: car, LeNet: plane, ResLeNet: car
Index: 9867, True: ship, LeNet: plane, ResLeNet: ship
Index: 9869, True: horse, LeNet: dog, ResLeNet: horse
Index: 9872, True: plane, LeNet: truck, ResLeNet: plane
Index: 9874, True: bird, LeNet: dog, ResLeNet: bird
Index: 9878, True: dog, LeNet: deer, ResLeNet: dog
Index: 9883, True: horse, LeNet: deer, ResLeNet: horse
Index: 9891, True: bird, LeNet: dog, ResLeNet: bird
Index: 9892, True: dog, LeNet: deer, ResLeNet: dog
Index: 9902, True: frog, LeNet: ship, ResLeNet: frog
Index: 9903, True: frog, LeNet: deer, ResLeNet: frog
Index: 9924, True: deer, LeNet: plane, ResLeNet: deer
Index: 9926, True: cat, LeNet: deer, ResLeNet: cat
Index: 9933, True: horse, LeNet: cat, ResLeNet: horse
Index: 9943, True: horse, LeNet: car, ResLeNet: horse
Index: 9947, True: cat, LeNet: bird, ResLeNet: cat
Index: 9950, True: cat, LeNet: dog, ResLeNet: cat
Index: 9956, True: plane, LeNet: bird, ResLeNet: plane
Index: 9957, True: plane, LeNet: truck, ResLeNet: plane
Index: 9962, True: deer, LeNet: bird, ResLeNet: deer
Index: 9963, True: ship, LeNet: plane, ResLeNet: ship
Index: 9968, True: cat, LeNet: horse, ResLeNet: cat
Index: 9979, True: cat, LeNet: dog, ResLeNet: cat
Index: 9984, True: horse, LeNet: dog, ResLeNet: horse
Index: 9986, True: ship, LeNet: plane, ResLeNet: ship
Index: 9990, True: horse, LeNet: dog, ResLeNet: horse
Index: 9993, True: dog, LeNet: cat, ResLeNet: dog
Index: 9996, True: cat, LeNet: deer, ResLeNet: cat
Index: 9998, True: car, LeNet: bird, ResLeNet: car
